Lattitude,Longitude,Restaurant,State
-71.10104,42.3639,McDonalds,MA
-71.14854,42.13963,McDonalds,MA
-71.98761,42.14547,McDonalds,MA
-71.96976,42.1347,McDonalds,MA
-71.36084,42.625690000000006,McDonalds,MA
-71.03565,42.40398,McDonalds,MA
-71.0345,42.39274,McDonalds,MA
-71.033516,42.403793,McDonalds,MA
-72.61388000000001,42.164770000000004,McDonalds,MA
-72.5742,42.197359999999996,McDonalds,MA
-72.54616999999999,42.16633,McDonalds,MA
-71.6869,42.432320000000004,McDonalds,MA
-70.96811,42.55687,McDonalds,MA
-70.9409,42.54927,McDonalds,MA
-70.93241,42.56136,McDonalds,MA
-71.07178,42.29035,McDonalds,MA
-71.06078000000001,42.29853,McDonalds,MA
-71.055298,42.282501,McDonalds,MA
-71.303513,42.666149,McDonalds,MA
-71.04014000000001,42.37449,McDonalds,MA
-72.67059,42.27994,McDonalds,MA
-71.06376999999999,42.39825,McDonalds,MA
-70.88845,41.64078,McDonalds,MA
-71.1765,41.68267,McDonalds,MA
-71.16193,41.6768,McDonalds,MA
-71.15120999999999,41.69565,McDonalds,MA
-71.12753000000001,41.71217,McDonalds,MA
-71.81806,42.58282,McDonalds,MA
-71.78421,42.55377,McDonalds,MA
-71.77427,42.57997,McDonalds,MA
-71.25898000000001,42.10203,McDonalds,MA
-71.264401,42.091157,McDonalds,MA
-71.44835,42.29852,McDonalds,MA
-71.44008000000001,42.32884,McDonalds,MA
-71.40113000000001,42.303020000000004,McDonalds,MA
-71.3821,42.08025,McDonalds,MA
-71.99068,42.56347,McDonalds,MA
-70.666,42.617709999999995,McDonalds,MA
-73.34562,42.2102,McDonalds,MA
-72.6249,42.5858,McDonalds,MA
-72.59473,42.59986,McDonalds,MA
-72.54955,42.35821,McDonalds,MA
-70.84513000000001,42.14718,McDonalds,MA
-70.84459,42.14396,McDonalds,MA
-70.87447,42.06824,McDonalds,MA
-71.11524,42.772009999999995,McDonalds,MA
-71.10276,42.80944,McDonalds,MA
-71.83691999999999,42.33867,McDonalds,MA
-72.64008000000001,42.17195,McDonalds,MA
-72.6301,42.18688,McDonalds,MA
-72.61021,42.205890000000004,McDonalds,MA
-71.57014000000001,42.39028,McDonalds,MA
-70.28899,41.652,McDonalds,MA
-70.29898100000001,41.656502,McDonalds,MA
-70.29151999999999,41.667551,McDonalds,MA
-71.12428,42.25372,McDonalds,MA
-70.73193,42.01028,McDonalds,MA
-70.71378,41.96888,McDonalds,MA
-73.24273000000001,42.563179999999996,McDonalds,MA
-71.17314,42.69031,McDonalds,MA
-71.16866,42.7053,McDonalds,MA
-73.24150999999999,42.29951,McDonalds,MA
-71.76006,42.542359999999995,McDonalds,MA
-71.7448,42.53286,McDonalds,MA
-71.21078,42.465759999999996,McDonalds,MA
-71.243408,42.471191,McDonalds,MA
-71.32172,42.64304,McDonalds,MA
-71.32167,42.625840000000004,McDonalds,MA
-71.30335,42.6656,McDonalds,MA
-71.27620999999999,42.62941,McDonalds,MA
-72.481255,42.167640999999996,McDonalds,MA
-71.75851,42.59253,McDonalds,MA
-70.96325,42.449459999999995,McDonalds,MA
-70.95945,42.45521,McDonalds,MA
-70.95673000000001,42.47745,McDonalds,MA
-71.06747,42.42654,McDonalds,MA
-71.04144000000001,42.42747,McDonalds,MA
-71.58804,42.33948,McDonalds,MA
-71.54202,42.33891,McDonalds,MA
-70.71528,42.09283,McDonalds,MA
-72.934101,42.194478000000004,McDonalds,MA
-72.932652,42.195333000000005,McDonalds,MA
-72.025285,42.139665,McDonalds,MA
-71.96402900000001,42.156436,McDonalds,MA
-71.428223,42.312195,McDonalds,MA
-73.27529799999999,42.296933,McDonalds,MA
-73.274366,42.298244,McDonalds,MA
-72.454299,42.169056,McDonalds,MA
-71.365178,42.311279,McDonalds,MA
-71.45021,42.43267,McDonalds,MA
-71.09352,42.4057,McDonalds,MA
-71.406487,42.152504,McDonalds,MA
-71.20348,42.72814,McDonalds,MA
-71.19926,42.70633,McDonalds,MA
-71.15047,42.74367,McDonalds,MA
-70.91828000000001,41.88388,McDonalds,MA
-70.99615,42.57581,McDonalds,MA
-71.51781,42.12648,McDonalds,MA
-71.48637,42.14758,McDonalds,MA
-71.35565,42.16794,McDonalds,MA
-71.38481999999999,42.29942,McDonalds,MA
-71.36919,42.31127,McDonalds,MA
-71.33762,42.30216,McDonalds,MA
-71.23769,42.27425,McDonalds,MA
-70.9463,41.65984,McDonalds,MA
-70.94159,41.67819,McDonalds,MA
-70.93051,41.6361,McDonalds,MA
-70.91887,41.656209999999994,McDonalds,MA
-70.90478,42.82141,McDonalds,MA
-71.2552,42.332640000000005,McDonalds,MA
-71.21178,42.31387,McDonalds,MA
-71.19641999999999,42.36485,McDonalds,MA
-71.252724,42.32902,McDonalds,MA
-73.109566,42.69939,McDonalds,MA
-71.11829,42.70005,McDonalds,MA
-71.33139,41.971759999999996,McDonalds,MA
-71.353989,41.928715000000004,McDonalds,MA
-70.80297,41.92001,McDonalds,MA
-70.98759,41.65132,McDonalds,MA
-70.97305,41.63857,McDonalds,MA
-71.10897,42.56949,McDonalds,MA
-70.93709,42.24532,McDonalds,MA
-72.63342,42.328590000000005,McDonalds,MA
-71.21025,41.98207,McDonalds,MA
-70.88093,42.17344,McDonalds,MA
-71.20081,42.15891,McDonalds,MA
-71.19878,42.19275,McDonalds,MA
-71.18353,42.21195,McDonalds,MA
-71.86079000000001,42.1169,McDonalds,MA
-72.32993,42.15745,McDonalds,MA
-70.94234,42.54323,McDonalds,MA
-70.92158,42.52333,McDonalds,MA
-73.27553,42.442809999999994,McDonalds,MA
-73.217926,42.461365,McDonalds,MA
-71.30489,42.00995,McDonalds,MA
-70.6862,41.95268,McDonalds,MA
-70.694181,41.981590000000004,McDonalds,MA
-70.65760999999999,41.93404,McDonalds,MA
-71.02941,42.276709999999994,McDonalds,MA
-70.99606999999999,42.25456,McDonalds,MA
-71.04646,42.16475,McDonalds,MA
-71.07021999999999,41.95382,McDonalds,MA
-71.05195,41.90573,McDonalds,MA
-71.10319,42.5203,McDonalds,MA
-71.00896999999999,42.42301,McDonalds,MA
-70.91563000000001,42.12173,McDonalds,MA
-71.11362,42.28304,McDonalds,MA
-70.90914000000001,42.70515,McDonalds,MA
-71.08185999999999,42.320409999999995,McDonalds,MA
-71.09791,42.31597,McDonalds,MA
-70.54028000000001,41.782309999999995,McDonalds,MA
-70.92365,42.50264,McDonalds,MA
-70.89625,42.50764,McDonalds,MA
-71.02439,42.47189,McDonalds,MA
-71.01632,42.49553,McDonalds,MA
-71.33189,41.79762,McDonalds,MA
-71.75182,42.27471,McDonalds,MA
-71.12158000000001,42.39524,McDonalds,MA
-71.08524,42.375029999999995,McDonalds,MA
-71.35495,41.89873,McDonalds,MA
-70.93804,41.615190000000005,McDonalds,MA
-71.07888,42.04397,McDonalds,MA
-70.20296,41.66048,McDonalds,MA
-72.01059000000001,42.069340000000004,McDonalds,MA
-72.78542,42.02698,McDonalds,MA
-72.00787,42.238040000000005,McDonalds,MA
-72.60365999999999,42.111670000000004,McDonalds,MA
-72.59609,42.105109999999996,McDonalds,MA
-72.58436999999999,42.12113,McDonalds,MA
-72.57993,42.091429999999995,McDonalds,MA
-72.56576,42.11116,McDonalds,MA
-72.55298,42.14335,McDonalds,MA
-72.51801999999999,42.13689,McDonalds,MA
-72.51241999999999,42.095009999999995,McDonalds,MA
-72.48923,42.142990000000005,McDonalds,MA
-71.10149,42.13431,McDonalds,MA
-72.08872,42.11224,McDonalds,MA
-71.26344,41.771370000000005,McDonalds,MA
-71.21906,41.75871,McDonalds,MA
-71.20861,41.74825,McDonalds,AR
-71.11907,41.88915,McDonalds,MA
-70.59496999999999,41.567190000000004,McDonalds,MA
-71.22842,42.642590000000006,McDonalds,MA
-71.20394,42.59042,McDonalds,MA
-71.66212,42.6503,McDonalds,MA
-71.62383,42.05379,McDonalds,MA
-71.06902,42.49859,McDonalds,MA
-71.24426,42.156209999999994,McDonalds,MA
-71.24184,42.37631,McDonalds,MA
-71.23363,42.41192,McDonalds,MA
-72.25033,42.2566,McDonalds,MA
-71.87331,42.05595,McDonalds,MA
-71.78376,42.3585,McDonalds,MA
-71.00925,42.04211,McDonalds,MA
-71.16790999999999,42.26527,McDonalds,MA
-72.6225,42.114959999999996,McDonalds,MA
-72.60412,42.09575,McDonalds,MA
-71.59444,42.288140000000006,McDonalds,MA
-71.65465999999999,42.2828,McDonalds,MA
-72.73997,42.13536,McDonalds,MA
-72.72653000000001,42.113890000000005,McDonalds,MA
-71.42048,42.56941,McDonalds,MA
-70.95609,42.20541,McDonalds,MA
-71.64628,42.12576,McDonalds,MA
-71.18172,42.557970000000005,McDonalds,MA
-72.03905,42.67895,McDonalds,MA
-70.98644,42.37621,McDonalds,MA
-71.17811999999999,42.467490000000005,McDonalds,MA
-71.13275,42.5039,McDonalds,MA
-71.11827,42.47954,McDonalds,MA
-71.85329,42.27596,McDonalds,MA
-71.82605,42.24799,McDonalds,MA
-71.79835,42.2126,McDonalds,MA
-71.79545,42.319109999999995,McDonalds,MA
-71.77238,42.295590000000004,McDonalds,MA
-71.77135,42.27278,McDonalds,MA
-71.75841,42.24463,McDonalds,MA
-71.79574699999999,42.211343,McDonalds,MA
-76.16676700000001,39.504922,McDonalds,MD
-76.184353,39.523201,McDonalds,MD
-76.31683000000001,39.463184999999996,McDonalds,MD
-76.54879,38.988,McDonalds,MD
-76.52663000000001,38.98042,McDonalds,MD
-76.49064,38.94911,McDonalds,MD
-76.44535,39.02628,McDonalds,MD
-76.50518000000001,39.030229999999996,McDonalds,MD
-76.49745,39.33878,McDonalds,MD
-76.56864300000001,39.286429,McDonalds,MD
-76.579419,39.38126,McDonalds,MD
-76.619392,39.289964000000005,McDonalds,MD
-76.611212,39.2389,McDonalds,MD
-76.609604,39.290555,McDonalds,MD
-76.71956899999999,39.290729999999996,McDonalds,MD
-76.75287,39.28437,McDonalds,MD
-76.74931,39.31411,McDonalds,MD
-76.73225,39.31234,McDonalds,MD
-76.73102,39.381890000000006,McDonalds,MD
-76.71664,39.36763,McDonalds,MD
-76.71281,39.336870000000005,McDonalds,MD
-76.69363,39.3479,McDonalds,MD
-76.6797,39.270920000000004,McDonalds,MD
-76.67088000000001,39.28063,McDonalds,MD
-76.66786,39.33905,McDonalds,MD
-76.66356999999999,39.257529999999996,McDonalds,MD
-76.65641,39.29322,McDonalds,MD
-76.63659,39.33583,McDonalds,MD
-76.62777,39.27191,McDonalds,MD
-76.62132,39.28914,McDonalds,MD
-76.61683000000001,39.31087,McDonalds,MD
-76.61366,39.28946,McDonalds,MD
-76.61131,39.28666,McDonalds,MD
-76.60983,39.35098,McDonalds,MD
-76.60959,39.32309,McDonalds,MD
-76.60647,39.28839,McDonalds,MD
-76.60224000000001,39.27183,McDonalds,MD
-76.59552,39.3131,McDonalds,MD
-76.59100000000001,39.34035,McDonalds,MD
-76.56940999999999,39.29592,McDonalds,MD
-76.56900999999999,39.3428,McDonalds,MD
-76.56738,39.37255,McDonalds,MD
-76.563,39.3098,McDonalds,MD
-76.54745,39.28139,McDonalds,MD
-76.54454,39.34296,McDonalds,MD
-76.54133,39.39812,McDonalds,MD
-76.53999,39.31495,McDonalds,MD
-76.52598,39.312509999999996,McDonalds,MD
-76.5206,39.36387,McDonalds,MD
-76.51479,39.29252,McDonalds,MD
-76.50536,39.33868,McDonalds,MD
-76.5012,39.2693,McDonalds,MD
-76.47204,39.27296,McDonalds,MD
-76.44353000000001,39.30733,McDonalds,MD
-76.44139,39.32808,McDonalds,MD
-76.76442,39.35577,McDonalds,MD
-76.37035,39.557959999999994,McDonalds,MD
-76.35389,39.52675,McDonalds,MD
-76.32776,39.504220000000004,McDonalds,MD
-76.28867,39.55445,McDonalds,MD
-76.2486,39.47939,McDonalds,MD
-76.93636,39.047979999999995,McDonalds,MD
-76.9173,39.027840000000005,McDonalds,MD
-75.18938,38.34322,McDonalds,MD
-76.90656,38.996790000000004,McDonalds,MD
-77.14686,39.02216,McDonalds,MD
-77.10412,38.96482,McDonalds,MD
-77.09698,39.00271,McDonalds,MD
-77.09121999999999,38.98493,McDonalds,MD
-76.75718,38.97267,McDonalds,MD
-76.72875,38.98214,McDonalds,MD
-76.71856,38.948859999999996,McDonalds,MD
-77.07301,38.6272,McDonalds,MD
-76.93423,39.110040000000005,McDonalds,MD
-76.06494,38.56684,McDonalds,MD
-76.92834,38.872820000000004,McDonalds,MD
-76.89308,38.86878,McDonalds,MD
-76.86242,38.88943,McDonalds,MD
-76.75992,39.28461,McDonalds,MD
-76.75034000000001,39.28337,McDonalds,MD
-76.72742,39.27283,McDonalds,MD
-76.07706999999999,39.0318,McDonalds,MD
-76.77476999999999,38.49362,McDonalds,MD
-76.53572,38.69008,McDonalds,MD
-76.288664,38.976890999999995,McDonalds,MD
-76.07239,39.22979,McDonalds,MD
-76.93741999999999,39.21033,McDonalds,MD
-77.92797,39.65579,McDonalds,MD
-76.89421,38.78508,McDonalds,MD
-76.88705999999999,38.77364,McDonalds,MD
-76.88627,38.7672,McDonalds,MD
-76.62411,39.47165,McDonalds,MD
-76.937269,38.980725,McDonalds,MD
-76.93306,38.992490000000004,McDonalds,MD
-76.94724000000001,38.936440000000005,McDonalds,MD
-76.88887,39.22175,McDonalds,MD
-76.86533,39.17127,McDonalds,MD
-76.85786999999999,39.21526,McDonalds,MD
-76.84293000000001,39.18588,McDonalds,MD
-76.82021,39.1972,McDonalds,MD
-76.80104,39.209959999999995,McDonalds,MD
-76.79865,39.18755,McDonalds,MD
-78.84737,39.57992,McDonalds,MD
-75.84441,37.99094,McDonalds,MD
-78.75883,39.64945,McDonalds,MD
-78.75658,39.63136,McDonalds,MD
-77.204757,39.290048,McDonalds,MD
-75.82056999999999,38.89347,McDonalds,MD
-77.16439,39.11481,McDonalds,MD
-77.14433000000001,39.14566,McDonalds,MD
-76.52748000000001,39.26455,McDonalds,MD
-76.660515,38.724311,McDonalds,MD
-76.060404,38.779365999999996,McDonalds,MD
-76.07998,38.78054,McDonalds,MD
-76.06026999999999,38.77987,McDonalds,MD
-76.05715,38.77332,McDonalds,MD
-76.56477,38.93035,McDonalds,MD
-76.30591,39.43642,McDonalds,MD
-76.93464,39.39972,McDonalds,MD
-76.72400999999999,39.20941,McDonalds,MD
-75.818321,39.597621999999994,McDonalds,MD
-75.819535,39.596728000000006,McDonalds,MD
-75.80107,39.638659999999994,McDonalds,MD
-76.83263000000001,39.2772,McDonalds,MD
-76.81862,39.2818,McDonalds,MD
-76.81595,39.25213,McDonalds,MD
-77.31698,39.70313,McDonalds,MD
-76.46404,39.3134,McDonalds,MD
-75.78413,38.69758,McDonalds,MD
-76.9979,38.815220000000004,McDonalds,MD
-76.89169,38.8445,McDonalds,MD
-76.928874,38.793040999999995,McDonalds,MD
-76.99636,38.7579,McDonalds,MD
-76.99033,38.72548,McDonalds,MD
-77.40871899999999,39.39893,McDonalds,MD
-77.4672,39.42133,McDonalds,MD
-77.45263,39.41885,McDonalds,MD
-77.43767,39.43789,McDonalds,MD
-77.42806,39.40833,McDonalds,MD
-77.4207,39.43009,McDonalds,MD
-77.41019,39.37378,McDonalds,MD
-77.40890999999999,39.39025,McDonalds,MD
-77.39115,39.40887,McDonalds,MD
-79.01128,39.68728,McDonalds,MD
-77.25076,39.11711,McDonalds,MD
-77.22180999999999,39.140570000000004,McDonalds,MD
-77.21609000000001,39.14457,McDonalds,MD
-77.2071,39.14882,McDonalds,MD
-77.20602,39.15112,McDonalds,MD
-77.20383000000001,39.174170000000004,McDonalds,MD
-77.18777,39.18513,McDonalds,MD
-77.16304000000001,39.1569,McDonalds,MD
-77.15328000000001,39.17134,McDonalds,MD
-76.69318,39.02429,McDonalds,MD
-76.7635,39.40763,McDonalds,MD
-77.2746,39.14632,McDonalds,MD
-77.2691,39.18047,McDonalds,MD
-77.24539,39.20296,McDonalds,MD
-77.24521999999999,39.198640000000005,McDonalds,MD
-77.24126,39.1779,McDonalds,MD
-76.631984,39.17142,McDonalds,MD
-76.62207,39.16372,McDonalds,MD
-76.61313,39.1865,McDonalds,MD
-76.59746,39.19638,McDonalds,MD
-76.58584,39.13592,McDonalds,MD
-79.2454,39.69461,McDonalds,MD
-76.495699,38.2381,McDonalds,MD
-76.91171,38.99815,McDonalds,MD
-77.78337900000001,39.63114,McDonalds,MD
-77.771058,39.621203,McDonalds,MD
-77.75644399999999,39.653615,McDonalds,MD
-77.76624,39.62743,McDonalds,MD
-77.74763,39.65644,McDonalds,MD
-77.73071999999999,39.68848,McDonalds,MD
-77.72931,39.601620000000004,McDonalds,MD
-77.71356999999999,39.63939,McDonalds,MD
-77.70878,39.66454,McDonalds,MD
-77.69145999999999,39.61423,McDonalds,MD
-76.84559,39.59598,McDonalds,MD
-76.73063,39.15428,McDonalds,MD
-76.7238,39.15314,McDonalds,MD
-76.1008,39.55387,McDonalds,MD
-76.95098,38.844809999999995,McDonalds,MD
-76.64971,39.49392,McDonalds,MD
-76.9712,38.98435,McDonalds,MD
-76.95926999999999,38.967079999999996,McDonalds,MD
-76.80757,39.14695,McDonalds,MD
-76.78392,39.16783,McDonalds,MD
-77.056726,39.039405,McDonalds,MD
-77.6431,39.33526,McDonalds,MD
-76.98403,38.536190000000005,McDonalds,MD
-76.90824,38.93779,McDonalds,MD
-76.88073,38.92757,McDonalds,MD
-76.85574,38.89063,McDonalds,MD
-76.978523,38.984718,McDonalds,MD
-76.88605,38.95113,McDonalds,MD
-76.86243,38.96116,McDonalds,MD
-76.83787,38.90208,McDonalds,MD
-76.85495999999999,39.093779999999995,McDonalds,MD
-76.85016,39.11974,McDonalds,MD
-76.84814,39.07383,McDonalds,MD
-76.83681,39.11067,McDonalds,MD
-76.80678,39.0983,McDonalds,MD
-76.80496,39.10001,McDonalds,MD
-78.835599,39.636958,McDonalds,MD
-78.811334,39.655282,McDonalds,MD
-76.66139,38.30543,McDonalds,MD
-76.48212,38.28914,McDonalds,MD
-76.68292,39.19227,McDonalds,MD
-76.65869,39.22421,McDonalds,MD
-76.659994,39.201485,McDonalds,MD
-76.669358,39.179514000000005,McDonalds,MD
-76.44519,39.3334,McDonalds,MD
-76.63273000000001,39.117740000000005,McDonalds,MD
-76.79616999999999,38.89956,McDonalds,MD
-77.16414,39.36325,McDonalds,MD
-77.56769,39.498979999999996,McDonalds,MD
-77.25425,39.38888,McDonalds,MD
-75.94744,39.60843,McDonalds,MD
-79.40536,39.41056,McDonalds,MD
-79.32652,39.50254,McDonalds,MD
-75.13039,38.33912,McDonalds,MD
-75.07345,38.36079,McDonalds,MD
-75.16534,38.37771,McDonalds,MD
-76.6879,39.08078,McDonalds,MD
-77.06689,39.15144,McDonalds,MD
-76.8104,39.40488,McDonalds,MD
-76.97698000000001,38.80474,McDonalds,MD
-76.96477,38.813759999999995,McDonalds,MD
-76.50875,39.3741,McDonalds,MD
-76.51709,39.119820000000004,McDonalds,MD
-76.51674,39.15756,McDonalds,MD
-76.381309,38.30251,McDonalds,MD
-76.45756899999999,39.41798,McDonalds,MD
-76.55717,39.51574,McDonalds,MD
-75.55958000000001,38.0752,McDonalds,MD
-77.40943,39.14397,McDonalds,MD
-77.15904,39.04095,McDonalds,MD
-76.59255,38.55092,McDonalds,MD
-75.70055,38.21405,McDonalds,MD
-76.81054,39.3744,McDonalds,MD
-76.81709000000001,39.4492,McDonalds,MD
-76.05809,39.69809,McDonalds,MD
-76.93939,38.96362,McDonalds,MD
-76.91924,38.95919,McDonalds,MD
-77.1675,39.12914,McDonalds,MD
-77.12841999999999,39.0675,McDonalds,MD
-77.11553,39.07485,McDonalds,MD
-77.11251999999999,39.04583,McDonalds,MD
-76.489349,39.336584,McDonalds,MD
-75.566406,38.416416999999996,McDonalds,MD
-75.62218,38.371109999999994,McDonalds,MD
-75.61771999999999,38.367779999999996,McDonalds,MD
-75.60365,38.34411,McDonalds,MD
-75.57172,38.39826,McDonalds,MD
-75.56599,38.41581,McDonalds,MD
-75.5475,38.36728,McDonalds,MD
-76.821572,38.989391,McDonalds,MD
-76.90117,38.90103,McDonalds,MD
-76.68642,39.13688,McDonalds,MD
-76.54845,39.07932,McDonalds,MD
-76.54557,39.07759,McDonalds,MD
-77.04986,39.05855,McDonalds,MD
-77.04661999999999,39.09067,McDonalds,MD
-77.02888,38.995740000000005,McDonalds,MD
-77.0144,39.02055,McDonalds,MD
-77.00108,39.07582,McDonalds,MD
-76.99051999999999,39.03889,McDonalds,MD
-76.95546999999999,39.05807,McDonalds,MD
-76.94733000000001,39.0822,McDonalds,MD
-75.37886999999999,38.187020000000004,McDonalds,MD
-76.4617,38.34552,McDonalds,MD
-76.92387,38.84926,McDonalds,MD
-76.88573000000001,38.821909999999995,McDonalds,MD
-76.994129,38.97527,McDonalds,MD
-77.15883000000001,39.649879999999996,McDonalds,MD
-77.41914,39.61087,McDonalds,MD
-76.62714799999999,39.4422,McDonalds,MD
-76.60779000000001,39.40811,McDonalds,MD
-76.5663,39.396570000000004,McDonalds,MD
-76.80766,38.76034,McDonalds,MD
-76.73838,38.82376,McDonalds,MD
-77.348435,39.325806,McDonalds,MD
-76.925751,38.619456,McDonalds,MD
-76.92251999999999,38.616524,McDonalds,MD
-76.90654,38.62996,McDonalds,MD
-76.90108000000001,38.621179999999995,McDonalds,MD
-76.8967,38.63847,McDonalds,MD
-76.87778,38.65514,McDonalds,MD
-77.34664000000001,39.483470000000004,McDonalds,MD
-79.03965600000001,39.480283,McDonalds,MD
-76.985613,39.585112,McDonalds,MD
-76.97881,39.56778,McDonalds,MD
-77.050999,39.043034999999996,McDonalds,MD
-77.08095,39.0555,McDonalds,MD
-77.08046999999999,39.079,McDonalds,MD
-76.50626,39.37894,McDonalds,MD
-76.45924000000001,39.377990000000004,McDonalds,MD
-76.45174,39.36854,McDonalds,MD
-77.80785,39.60432,McDonalds,MD
-77.06846999999999,39.35034,McDonalds,MD
-70.22601999999999,44.10637,McDonalds,ME
-69.79848,44.31395,McDonalds,ME
-69.76437,44.32235,McDonalds,ME
-68.81221,44.81818,McDonalds,ME
-68.77879,44.8226,McDonalds,ME
-68.77682,44.79037,McDonalds,ME
-68.74271,44.83837,McDonalds,ME
-69.82751,43.9087,McDonalds,ME
-69.01929,44.42383,McDonalds,ME
-70.47083,43.4836,McDonalds,ME
-68.74344,44.78065,McDonalds,ME
-68.73399,44.77595,McDonalds,ME
-69.98614,43.91253,McDonalds,ME
-69.91521,43.90603,McDonalds,ME
-68.77497,44.56969,McDonalds,ME
-69.511415,44.036662,McDonalds,ME
-69.27509,45.18042,McDonalds,ME
-67.280411,45.186771,McDonalds,ME
-68.004616,46.864891,McDonalds,ME
-68.40647,44.53107,McDonalds,ME
-70.23255999999999,43.7206,McDonalds,ME
-70.147636,44.666183000000004,McDonalds,ME
-68.58976,47.257351,McDonalds,ME
-70.10223,43.86094,McDonalds,ME
-69.77388,44.23199,McDonalds,ME
-70.33001999999999,43.886,McDonalds,ME
-67.839302,46.133965,McDonalds,ME
-70.21718,44.50813,McDonalds,ME
-70.53329000000001,43.39282,McDonalds,ME
-70.730293,43.114819,McDonalds,ME
-70.195999,44.080746000000005,McDonalds,ME
-68.511208,45.363040999999996,McDonalds,ME
-70.07021999999999,44.00377,McDonalds,ME
-67.453237,44.717706,McDonalds,ME
-68.335071,47.356029,McDonalds,ME
-68.688769,45.65704,McDonalds,ME
-69.288,44.83596,McDonalds,ME
-68.68314000000001,44.91558,McDonalds,ME
-70.29343,43.68796,McDonalds,ME
-70.28005999999999,43.654579999999996,McDonalds,ME
-68.01308399999999,46.686878,McDonalds,ME
-69.10484,44.11551,McDonalds,ME
-70.55889,44.51741,McDonalds,ME
-70.4343,43.51,McDonalds,ME
-70.77045,43.43271,McDonalds,ME
-70.33252,43.5911,McDonalds,ME
-69.72361,44.77452,McDonalds,ME
-70.51774,44.21605,McDonalds,ME
-70.33288,43.63678,McDonalds,ME
-70.30617,43.61929,McDonalds,ME
-70.25643000000001,43.63817,McDonalds,ME
-69.97572,43.93972,McDonalds,ME
-69.675949,44.544990999999996,McDonalds,ME
-69.64016,44.57033,McDonalds,ME
-70.58551,43.30379,McDonalds,ME
-70.33497,43.67812,McDonalds,ME
-70.44178000000001,43.83794,McDonalds,ME
-69.6285,44.53802,McDonalds,ME
-70.17995,43.803999999999995,McDonalds,ME
-85.483581,42.95582,McDonalds,MI
-84.036884,41.874217,McDonalds,MI
-84.02920999999999,41.91044,McDonalds,MI
-84.75655,42.261720000000004,McDonalds,MI
-82.542,42.61456,McDonalds,MI
-85.83643000000001,42.5174,McDonalds,MI
-83.22969,42.228429999999996,McDonalds,MI
-83.20599,42.25875,McDonalds,MI
-85.91805,42.97258,McDonalds,MI
-84.66693000000001,43.3946,McDonalds,MI
-83.04997,42.92856,McDonalds,MI
-83.445176,45.072571,McDonalds,MI
-83.456568,45.043877,McDonalds,MI
-83.479433,45.061913,McDonalds,MI
-83.693733,42.256615999999994,McDonalds,MI
-83.83885,42.29358,McDonalds,MI
-83.77808,42.2765,McDonalds,MI
-83.7394,42.232620000000004,McDonalds,MI
-83.7253,42.26585,McDonalds,MI
-83.70828,42.302640000000004,McDonalds,MI
-83.66575999999999,42.25117,McDonalds,MI
-83.700874,44.048561,McDonalds,MI
-83.30646999999999,42.70132,McDonalds,MI
-83.24596,42.663509999999995,McDonalds,MI
-83.24285,42.70695,McDonalds,MI
-83.22276,42.67886,McDonalds,MI
-84.08935,43.59983,McDonalds,MI
-83.0012,43.821290000000005,McDonalds,MI
-86.10965,42.3124,McDonalds,MI
-85.08174,42.305663,McDonalds,MI
-85.2396,42.34701,McDonalds,MI
-85.21606,42.29808,McDonalds,MI
-85.1985,42.26392,McDonalds,MI
-85.17759000000001,42.26122,McDonalds,MI
-85.15460999999999,42.33892,McDonalds,MI
-85.12581999999999,42.310320000000004,McDonalds,MI
-83.99218,43.5939,McDonalds,MI
-83.95087,43.55668,McDonalds,MI
-83.91530999999999,43.592079999999996,McDonalds,MI
-83.91450999999999,43.61289,McDonalds,MI
-83.90234,43.62357,McDonalds,MI
-83.89392,43.56572,McDonalds,MI
-83.88831,43.59329,McDonalds,MI
-83.85691,43.5801,McDonalds,MI
-85.24274399999999,43.088552,McDonalds,MI
-83.54366999999999,42.21479,McDonalds,MI
-83.4852,42.223890000000004,McDonalds,MI
-86.4184,42.082229999999996,McDonalds,MI
-86.09979799999999,44.608174,McDonalds,MI
-86.34541999999999,41.95078,McDonalds,MI
-83.22452,42.52211,McDonalds,MI
-85.484076,43.689339000000004,McDonalds,MI
-83.78078000000001,43.25032,McDonalds,MI
-83.85146999999999,41.82877,McDonalds,MI
-83.29527,42.60582,McDonalds,MI
-84.99781,45.20463,McDonalds,MI
-83.87165999999999,43.35416,McDonalds,MI
-86.56963,41.93342,McDonalds,MI
-83.78693,42.541959999999996,McDonalds,MI
-83.76126,42.506879999999995,McDonalds,MI
-85.1857,41.873940000000005,McDonalds,MI
-84.24801,42.10025,McDonalds,MI
-83.26653,42.16685,McDonalds,MI
-83.23508000000001,42.09515,McDonalds,MI
-86.35072,41.82744,McDonalds,MI
-83.67256,42.97337,McDonalds,MI
-83.63365,42.992290000000004,McDonalds,MI
-83.60159,43.02013,McDonalds,MI
-85.72848,42.811983000000005,McDonalds,MI
-85.416533,44.248925,McDonalds,MI
-85.45385,44.237228,McDonalds,MI
-85.507368,42.79525,McDonalds,MI
-83.43571,42.27957,McDonalds,MI
-83.48765,42.27205,McDonalds,MI
-83.48189,42.32222,McDonalds,MI
-82.92766999999999,42.9906,McDonalds,MI
-83.40344,43.48386,McDonalds,MI
-84.85321,43.177009999999996,McDonalds,MI
-83.18324,43.60062,McDonalds,MI
-86.00041999999999,41.911590000000004,McDonalds,MI
-85.567611,43.220094,McDonalds,MI
